0.5,0.996094,0.97326
0.5,0.996094,0.97326
0.5,0.988281,0.918975
0.5,0.988281,0.918975
0.5,0.980469,0.864465
0.5,0.980469,0.864465
0.5,0.972656,0.810319
0.5,0.972656,0.810319
0.5,0.964844,0.757002
0.5,0.964844,0.757002
0.5,0.957031,0.704987
0.5,0.957031,0.704987
0.5,0.949219,0.654578
0.5,0.949219,0.654578
0.5,0.941406,0.606119
0.5,0.941406,0.606119
0.5,0.933594,0.559747
0.5,0.933594,0.559747
0.5,0.925781,0.515686
0.5,0.925781,0.515686
0.5,0.917969,0.47393
0.5,0.917969,0.47393
0.5,0.910156,0.434606
0.5,0.910156,0.434606
0.5,0.902344,0.397594
0.5,0.902344,0.397594
0.5,0.894531,0.362951
0.5,0.894531,0.362951
0.5,0.886719,0.330481
0.5,0.886719,0.330481
0.5,0.878906,0.300198
0.5,0.878906,0.300198
0.5,0.871094,0.271856
0.5,0.871094,0.271856
0.5,0.863281,0.245454
0.5,0.863281,0.245454
0.5,0.855469,0.22072
0.5,0.855469,0.22072
0.5,0.847656,0.197653
0.5,0.847656,0.197653
0.5,0.839844,0.175976
0.5,0.839844,0.175976
0.5,0.832031,0.1557
0.5,0.832031,0.1557
0.5,0.824219,0.136552
0.5,0.824219,0.136552
0.5,0.816406,0.118566
0.5,0.816406,0.118566
0.5,0.808594,0.101478
0.5,0.808594,0.101478
0.5,0.800781,0.0853463
0.5,0.800781,0.0853463
0.5,0.792969,0.0699216
0.5,0.792969,0.0699216
0.5,0.785156,0.0552872
0.5,0.785156,0.0552872
0.5,0.777344,0.0412065
0.5,0.777344,0.0412065
0.5,0.769531,0.0277878
0.5,0.769531,0.0277878
0.5,0.761719,0.0148062
0.5,0.761719,0.0148062
0.5,0.753906,0.00239248
0.5,0.753906,0.00239248
0.5,0.746094,-0.00966882
0.5,0.746094,-0.00966882
0.5,0.738281,-0.0212269
0.5,0.738281,-0.0212269
0.5,0.730469,-0.0324901
0.5,0.730469,-0.0324901
0.5,0.722656,-0.0432905
0.5,0.722656,-0.0432905
0.5,0.714844,-0.0538318
0.5,0.714844,-0.0538318
0.5,0.707031,-0.0639318
0.5,0.707031,-0.0639318
0.5,0.699219,-0.0737911
0.5,0.699219,-0.0737911
0.5,0.691406,-0.0832161
0.5,0.691406,-0.0832161
0.5,0.683594,-0.0924063
0.5,0.683594,-0.0924063
0.5,0.675781,-0.101159
0.5,0.675781,-0.101159
0.5,0.667969,-0.109674
0.5,0.667969,-0.109674
0.5,0.660156,-0.117742
0.5,0.660156,-0.117742
0.5,0.652344,-0.125563
0.5,0.652344,-0.125563
0.5,0.644531,-0.132925
0.5,0.644531,-0.132925
0.5,0.636719,-0.140028
0.5,0.636719,-0.140028
0.5,0.628906,-0.146657
0.5,0.628906,-0.146657
0.5,0.621094,-0.153015
0.5,0.621094,-0.153015
0.5,0.613281,-0.158889
0.5,0.613281,-0.158889
0.5,0.605469,-0.164479
0.5,0.605469,-0.164479
0.5,0.597656,-0.169575
0.5,0.597656,-0.169575
0.5,0.589844,-0.17438
0.5,0.589844,-0.17438
0.5,0.582031,-0.178687
0.5,0.582031,-0.178687
0.5,0.574219,-0.182696
0.5,0.574219,-0.182696
0.5,0.566406,-0.186209
0.5,0.566406,-0.186209
0.5,0.558594,-0.189423
0.5,0.558594,-0.189423
0.5,0.550781,-0.192147
0.5,0.550781,-0.192147
0.5,0.542969,-0.194577
0.5,0.542969,-0.194577
0.5,0.535156,-0.19653
0.5,0.535156,-0.19653
0.5,0.527344,-0.198196
0.5,0.527344,-0.198196
0.5,0.519531,-0.199405
0.5,0.519531,-0.199405
0.5,0.511719,-0.20034
0.5,0.511719,-0.20034
0.5,0.503906,-0.20084
0.5,0.503906,-0.20084
0.5,0.496094,-0.201085
0.5,0.496094,-0.201085
0.5,0.488281,-0.200923
0.5,0.488281,-0.200923
0.5,0.480469,-0.200526
0.5,0.480469,-0.200526
0.5,0.472656,-0.199754
0.5,0.472656,-0.199754
0.5,0.464844,-0.198771
0.5,0.464844,-0.198771
0.5,0.457031,-0.197448
0.5,0.457031,-0.197448
0.5,0.449219,-0.195938
0.5,0.449219,-0.195938
0.5,0.441406,-0.194126
0.5,0.441406,-0.194126
0.5,0.433594,-0.192153
0.5,0.433594,-0.192153
0.5,0.425781,-0.189915
0.5,0.425781,-0.189915
0.5,0.417969,-0.187543
0.5,0.417969,-0.187543
0.5,0.410156,-0.184943
0.5,0.410156,-0.184943
0.5,0.402344,-0.182235
0.5,0.402344,-0.182235
0.5,0.394531,-0.179335
0.5,0.394531,-0.179335
0.5,0.386719,-0.176354
0.5,0.386719,-0.176354
0.5,0.378906,-0.173214
0.5,0.378906,-0.173214
0.5,0.371094,-0.170017
0.5,0.371094,-0.170017
0.5,0.363281,-0.166692
0.5,0.363281,-0.166692
0.5,0.355469,-0.163332
0.5,0.355469,-0.163332
0.5,0.347656,-0.159874
0.5,0.347656,-0.159874
0.5,0.339844,-0.156399
0.5,0.339844,-0.156399
0.5,0.332031,-0.152853
0.5,0.332031,-0.152853
0.5,0.324219,-0.149306
0.5,0.324219,-0.149306
0.5,0.316406,-0.145709
0.5,0.316406,-0.145709
0.5,0.308594,-0.142126
0.5,0.308594,-0.142126
0.5,0.300781,-0.138513
0.5,0.300781,-0.138513
0.5,0.292969,-0.134924
0.5,0.292969,-0.134924
0.5,0.285156,-0.13132
0.5,0.285156,-0.13132
0.5,0.277344,-0.127748
0.5,0.277344,-0.127748
0.5,0.269531,-0.124174
0.5,0.269531,-0.124174
0.5,0.261719,-0.120637
0.5,0.261719,-0.120637
0.5,0.253906,-0.117106
0.5,0.253906,-0.117106
0.5,0.246094,-0.113615
